cancer	subtype	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Myeloid tumor	AML	SUZ12	1	102	3	459	0.009709	0.006494	0.003215	1	fisher.test(matrix(c(1,102,3,459),nrow=2))$p.value
Myeloid tumor	AML	NF2	1	103	7	436	0.009615	0.015801	0.006186	0	fisher.test(matrix(c(1,103,7,436),nrow=2))$p.value
Myeloid tumor	AML	ATR	0	83	0	301	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,83,0,301),nrow=2))$p.value
Myeloid tumor	AML	PIK3CA	0	165	4	843	0.000000	0.004723	0.004723	0	fisher.test(matrix(c(0,165,4,843),nrow=2))$p.value
Myeloid tumor	AML	TET1	0	53	4	269	0.000000	0.014652	0.014652	0	fisher.test(matrix(c(0,53,4,269),nrow=2))$p.value
Myeloid tumor	AML	PHOX2B	1	101	2	436	0.009804	0.004566	0.005238	1	fisher.test(matrix(c(1,101,2,436),nrow=2))$p.value
Myeloid tumor	AML	HIST1H2BD	0	6	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,6,0,47),nrow=2))$p.value
Myeloid tumor	AML	PIK3C3	0	7	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,47),nrow=2))$p.value
Myeloid tumor	AML	ARID1B	0	103	1	442	0.000000	0.002257	0.002257	0	fisher.test(matrix(c(0,103,1,442),nrow=2))$p.value
Myeloid tumor	AML	GPS2	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	CDK8	0	82	2	276	0.000000	0.007194	0.007194	0	fisher.test(matrix(c(0,82,2,276),nrow=2))$p.value
Myeloid tumor	AML	DNMT3B	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	APC	0	164	0	846	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,164,0,846),nrow=2))$p.value
Myeloid tumor	AML	FYN	0	34	0	52	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,34,0,52),nrow=2))$p.value
Myeloid tumor	AML	FGFR4	0	105	3	465	0.000000	0.006410	0.006410	0	fisher.test(matrix(c(0,105,3,465),nrow=2))$p.value
Myeloid tumor	AML	ASXL2	0	50	0	52	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,50,0,52),nrow=2))$p.value
Myeloid tumor	AML	CENPA	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	PARK2	0	102	0	438	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,102,0,438),nrow=2))$p.value
Myeloid tumor	AML	RHEB	0	60	0	167	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,60,0,167),nrow=2))$p.value
Myeloid tumor	AML	PIM1	0	73	0	419	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,419),nrow=2))$p.value
Myeloid tumor	AML	AR	0	105	0	465	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,105,0,465),nrow=2))$p.value
Myeloid tumor	AML	NKX2-1	0	105	2	463	0.000000	0.004301	0.004301	0	fisher.test(matrix(c(0,105,2,463),nrow=2))$p.value
Myeloid tumor	AML	HIST2H3C	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	NTRK2	0	105	1	464	0.000000	0.002151	0.002151	0	fisher.test(matrix(c(0,105,1,464),nrow=2))$p.value
Myeloid tumor	AML	RPTOR	0	83	1	299	0.000000	0.003333	0.003333	0	fisher.test(matrix(c(0,83,1,299),nrow=2))$p.value
Myeloid tumor	AML	ICOSLG	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	MAP3K13	0	7	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,47),nrow=2))$p.value
Myeloid tumor	AML	ERBB3	0	105	3	463	0.000000	0.006438	0.006438	0	fisher.test(matrix(c(0,105,3,463),nrow=2))$p.value
Myeloid tumor	AML	EGFL7	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	MST1	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	EPHA3	0	90	0	386	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,90,0,386),nrow=2))$p.value
Myeloid tumor	AML	RAB35	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	KEAP1	0	99	2	380	0.000000	0.005236	0.005236	0	fisher.test(matrix(c(0,99,2,380),nrow=2))$p.value
Myeloid tumor	AML	XIAP	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	ATRX	0	177	0	940	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,177,0,940),nrow=2))$p.value
Myeloid tumor	AML	IKBKE	0	68	0	221	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,68,0,221),nrow=2))$p.value
Myeloid tumor	AML	H3F3A	0	103	0	439	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,103,0,439),nrow=2))$p.value
Myeloid tumor	AML	RAD51D	0	82	0	278	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,82,0,278),nrow=2))$p.value
Myeloid tumor	AML	E2F3	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	HIST1H3I	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	MDC1	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	MAP2K1	0	122	3	463	0.000000	0.006438	0.006438	0	fisher.test(matrix(c(0,122,3,463),nrow=2))$p.value
Myeloid tumor	AML	HIST3H3	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	CD276	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	FANCA	0	105	0	466	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,105,0,466),nrow=2))$p.value
Myeloid tumor	AML	CSF1R	0	159	0	683	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,159,0,683),nrow=2))$p.value
Myeloid tumor	AML	MRE11A	0	83	0	301	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,83,0,301),nrow=2))$p.value
Myeloid tumor	AML	MGA	0	45	2	88	0.000000	0.022222	0.022222	0	fisher.test(matrix(c(0,45,2,88),nrow=2))$p.value
Myeloid tumor	AML	IGF2	0	82	4	274	0.000000	0.014388	0.014388	0	fisher.test(matrix(c(0,82,4,274),nrow=2))$p.value
Myeloid tumor	AML	NTRK3	0	104	3	440	0.000000	0.006772	0.006772	0	fisher.test(matrix(c(0,104,3,440),nrow=2))$p.value
Myeloid tumor	AML	CEBPA	2	175	6	935	0.011299	0.006376	0.004923	1	fisher.test(matrix(c(2,175,6,935),nrow=2))$p.value
Myeloid tumor	AML	TCEB1	0	44	0	85	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,44,0,85),nrow=2))$p.value
Myeloid tumor	AML	SUFU	0	104	4	439	0.000000	0.009029	0.009029	0	fisher.test(matrix(c(0,104,4,439),nrow=2))$p.value
Myeloid tumor	AML	BRD4	0	105	3	462	0.000000	0.006452	0.006452	0	fisher.test(matrix(c(0,105,3,462),nrow=2))$p.value
Myeloid tumor	AML	PIK3C2G	0	7	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,47),nrow=2))$p.value
Myeloid tumor	AML	MYCN	0	105	2	463	0.000000	0.004301	0.004301	0	fisher.test(matrix(c(0,105,2,463),nrow=2))$p.value
Myeloid tumor	AML	HLA-A	0	3	0	6	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,6),nrow=2))$p.value
Myeloid tumor	AML	IRF4	0	68	0	221	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,68,0,221),nrow=2))$p.value
Myeloid tumor	AML	MED12	0	83	0	300	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,83,0,300),nrow=2))$p.value
Myeloid tumor	AML	JAK1	0	99	3	297	0.000000	0.010000	0.010000	0	fisher.test(matrix(c(0,99,3,297),nrow=2))$p.value
Myeloid tumor	AML	B2M	0	76	3	435	0.000000	0.006849	0.006849	0	fisher.test(matrix(c(0,76,3,435),nrow=2))$p.value
Myeloid tumor	AML	ACVR1	0	76	0	232	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,76,0,232),nrow=2))$p.value
Myeloid tumor	AML	JUN	0	39	0	194	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,39,0,194),nrow=2))$p.value
Myeloid tumor	AML	IGF1R	0	104	3	442	0.000000	0.006742	0.006742	0	fisher.test(matrix(c(0,104,3,442),nrow=2))$p.value
Myeloid tumor	AML	EIF4A2	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	NOTCH2	0	87	1	461	0.000000	0.002165	0.002165	0	fisher.test(matrix(c(0,87,1,461),nrow=2))$p.value
Myeloid tumor	AML	FAM46C	0	105	0	465	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,105,0,465),nrow=2))$p.value
Myeloid tumor	AML	PTCH1	0	105	1	464	0.000000	0.002151	0.002151	0	fisher.test(matrix(c(0,105,1,464),nrow=2))$p.value
Myeloid tumor	AML	HIST1H3E	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	SDHA	1	80	2	377	0.012346	0.005277	0.007069	1	fisher.test(matrix(c(1,80,2,377),nrow=2))$p.value
Myeloid tumor	AML	EIF4E	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	CBFB	0	78	1	236	0.000000	0.004219	0.004219	0	fisher.test(matrix(c(0,78,1,236),nrow=2))$p.value
Myeloid tumor	AML	NFKBIA	0	99	1	396	0.000000	0.002519	0.002519	0	fisher.test(matrix(c(0,99,1,396),nrow=2))$p.value
Myeloid tumor	AML	PALB2	0	105	0	466	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,105,0,466),nrow=2))$p.value
Myeloid tumor	AML	IGF1	0	7	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,7,0,47),nrow=2))$p.value
Myeloid tumor	AML	BCL10	0	35	0	153	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,35,0,153),nrow=2))$p.value
Myeloid tumor	AML	PAK1	0	33	0	47	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,33,0,47),nrow=2))$p.value
Myeloid tumor	AML	CHEK2	1	104	7	458	0.009524	0.015054	0.005530	0	fisher.test(matrix(c(1,104,7,458),nrow=2))$p.value
Myeloid tumor	AML	RAD50	0	83	0	300	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,83,0,300),nrow=2))$p.value
Myeloid tumor	AML	MAP2K4	0	104	2	441	0.000000	0.004515	0.004515	0	fisher.test(matrix(c(0,104,2,441),nrow=2))$p.value
Myeloid tumor	AML	EPHA7	0	86	0	345	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,86,0,345),nrow=2))$p.value
Myeloid tumor	AML	IKZF1	0	173	0	899	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,173,0,899),nrow=2))$p.value
Myeloid tumor	AML	SDHD	0	104	15	428	0.000000	0.033860	0.033860	0	fisher.test(matrix(c(0,104,15,428),nrow=2))$p.value
Myeloid tumor	AML	BCL2L11	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	HIST1H3F	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	MEF2B	0	105	3	462	0.000000	0.006452	0.006452	0	fisher.test(matrix(c(0,105,3,462),nrow=2))$p.value
Myeloid tumor	AML	MSH2	0	111	2	461	0.000000	0.004320	0.004320	0	fisher.test(matrix(c(0,111,2,461),nrow=2))$p.value
Myeloid tumor	AML	PIK3CD	0	37	0	189	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,37,0,189),nrow=2))$p.value
Myeloid tumor	AML	PDGFRB	0	105	1	464	0.000000	0.002151	0.002151	0	fisher.test(matrix(c(0,105,1,464),nrow=2))$p.value
Myeloid tumor	AML	IL10	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	FOXO1	0	68	0	221	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,68,0,221),nrow=2))$p.value
Myeloid tumor	AML	SDHAF2	0	84	5	430	0.000000	0.011494	0.011494	0	fisher.test(matrix(c(0,84,5,430),nrow=2))$p.value
Myeloid tumor	AML	CDK6	1	103	0	443	0.009615	0.000000	0.009615	1	fisher.test(matrix(c(1,103,0,443),nrow=2))$p.value
Myeloid tumor	AML	DNMT1	0	63	0	191	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,63,0,191),nrow=2))$p.value
Myeloid tumor	AML	KLF4	0	80	1	272	0.000000	0.003663	0.003663	0	fisher.test(matrix(c(0,80,1,272),nrow=2))$p.value
Myeloid tumor	AML	EPHB1	0	68	0	222	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,68,0,222),nrow=2))$p.value
Myeloid tumor	AML	TERT	2	118	4	440	0.016667	0.009009	0.007658	1	fisher.test(matrix(c(2,118,4,440),nrow=2))$p.value
Myeloid tumor	AML	MYOD1	0	15	0	44	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,44),nrow=2))$p.value
Myeloid tumor	AML	RAD51	0	82	2	276	0.000000	0.007194	0.007194	0	fisher.test(matrix(c(0,82,2,276),nrow=2))$p.value
Myeloid tumor	AML	SOX17	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	ARID1A	0	105	3	463	0.000000	0.006438	0.006438	0	fisher.test(matrix(c(0,105,3,463),nrow=2))$p.value
Myeloid tumor	AML	TP63	0	39	0	194	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,39,0,194),nrow=2))$p.value
Myeloid tumor	AML	ANKRD11	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	DIS3	0	72	5	291	0.000000	0.016892	0.016892	0	fisher.test(matrix(c(0,72,5,291),nrow=2))$p.value
Myeloid tumor	AML	CRKL	1	103	8	435	0.009615	0.018059	0.008443	0	fisher.test(matrix(c(1,103,8,435),nrow=2))$p.value
Myeloid tumor	AML	DNAJB1	0	61	0	153	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,61,0,153),nrow=2))$p.value
Myeloid tumor	AML	TSC1	0	105	1	464	0.000000	0.002151	0.002151	0	fisher.test(matrix(c(0,105,1,464),nrow=2))$p.value
Myeloid tumor	AML	CASP8	0	64	0	275	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,64,0,275),nrow=2))$p.value
Myeloid tumor	AML	NEGR1	0	17	1	82	0.000000	0.012048	0.012048	0	fisher.test(matrix(c(0,17,1,82),nrow=2))$p.value
Myeloid tumor	AML	EGFR	0	164	0	824	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,164,0,824),nrow=2))$p.value
Myeloid tumor	AML	MITF	0	104	0	443	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,104,0,443),nrow=2))$p.value
Myeloid tumor	AML	RET	0	165	6	840	0.000000	0.007092	0.007092	0	fisher.test(matrix(c(0,165,6,840),nrow=2))$p.value
Myeloid tumor	AML	SH2D1A	0	52	1	267	0.000000	0.003731	0.003731	0	fisher.test(matrix(c(0,52,1,267),nrow=2))$p.value
Myeloid tumor	AML	CD79A	0	83	0	199	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,83,0,199),nrow=2))$p.value
Myeloid tumor	AML	FGF4	0	67	0	199	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,67,0,199),nrow=2))$p.value
Myeloid tumor	AML	CCND3	0	120	0	443	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,120,0,443),nrow=2))$p.value
Myeloid tumor	AML	INSR	0	37	0	189	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,37,0,189),nrow=2))$p.value
Myeloid tumor	AML	AKT3	2	102	5	438	0.019231	0.011287	0.007944	1	fisher.test(matrix(c(2,102,5,438),nrow=2))$p.value
Myeloid tumor	AML	TNFAIP3	0	105	0	465	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,105,0,465),nrow=2))$p.value
Myeloid tumor	AML	MYC	6	99	34	431	0.057143	0.073118	0.015975	0	fisher.test(matrix(c(6,99,34,431),nrow=2))$p.value
Myeloid tumor	AML	CIC	0	83	1	299	0.000000	0.003333	0.003333	0	fisher.test(matrix(c(0,83,1,299),nrow=2))$p.value
Myeloid tumor	AML	KMT2A	2	175	25	917	0.011299	0.026539	0.015240	0	fisher.test(matrix(c(2,175,25,917),nrow=2))$p.value
Myeloid tumor	AML	PIK3R2	0	67	0	199	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,67,0,199),nrow=2))$p.value
Myeloid tumor	AML	MCL1	2	103	6	459	0.019048	0.012903	0.006144	1	fisher.test(matrix(c(2,103,6,459),nrow=2))$p.value
Myeloid tumor	AML	BRCA2	0	105	7	458	0.000000	0.015054	0.015054	0	fisher.test(matrix(c(0,105,7,458),nrow=2))$p.value
Myeloid tumor	AML	POLE	0	81	2	272	0.000000	0.007299	0.007299	0	fisher.test(matrix(c(0,81,2,272),nrow=2))$p.value
Myeloid tumor	AML	NKX3-1	3	17	13	108	0.150000	0.107438	0.042562	1	fisher.test(matrix(c(3,17,13,108),nrow=2))$p.value
Myeloid tumor	AML	DOT1L	0	84	0	221	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,84,0,221),nrow=2))$p.value
Myeloid tumor	AML	CCND2	0	100	2	401	0.000000	0.004963	0.004963	0	fisher.test(matrix(c(0,100,2,401),nrow=2))$p.value
Myeloid tumor	AML	EPCAM	0	80	0	273	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,80,0,273),nrow=2))$p.value
Myeloid tumor	AML	YAP1	0	48	8	118	0.000000	0.063492	0.063492	0	fisher.test(matrix(c(0,48,8,118),nrow=2))$p.value
Myeloid tumor	AML	HIST1H3J	0	1	0	1	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,1),nrow=2))$p.value
Myeloid tumor	AML	CREBBP	0	120	1	442	0.000000	0.002257	0.002257	0	fisher.test(matrix(c(0,120,1,442),nrow=2))$p.value
Myeloid tumor	AML	RAD51C	0	82	0	278	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,82,0,278),nrow=2))$p.value
Myeloid tumor	AML	PNRC1	0	29	0	212	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,29,0,212),nrow=2))$p.value
Myeloid tumor	AML	RPS6KA4	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	JAK3	0	235	3	1295	0.000000	0.002311	0.002311	0	fisher.test(matrix(c(0,235,3,1295),nrow=2))$p.value
Myeloid tumor	AML	FH	2	100	6	432	0.019608	0.013699	0.005909	1	fisher.test(matrix(c(2,100,6,432),nrow=2))$p.value
Myeloid tumor	AML	XPO1	0	104	1	442	0.000000	0.002257	0.002257	0	fisher.test(matrix(c(0,104,1,442),nrow=2))$p.value
Myeloid tumor	AML	VEGFA	0	77	0	232	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,77,0,232),nrow=2))$p.value
Myeloid tumor	AML	TMEM127	0	30	1	122	0.000000	0.008130	0.008130	0	fisher.test(matrix(c(0,30,1,122),nrow=2))$p.value
Myeloid tumor	AML	INHBA	0	63	0	175	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,63,0,175),nrow=2))$p.value
Myeloid tumor	AML	BARD1	0	83	0	302	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,83,0,302),nrow=2))$p.value
Myeloid tumor	AML	IRS1	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	FAM175A	0	52	0	268	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,52,0,268),nrow=2))$p.value
Myeloid tumor	AML	NOTCH4	0	39	0	194	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,39,0,194),nrow=2))$p.value
Myeloid tumor	AML	GLI1	0	98	3	394	0.000000	0.007557	0.007557	0	fisher.test(matrix(c(0,98,3,394),nrow=2))$p.value
Myeloid tumor	AML	STK11	0	165	4	842	0.000000	0.004728	0.004728	0	fisher.test(matrix(c(0,165,4,842),nrow=2))$p.value
Myeloid tumor	AML	PMAIP1	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	CTNNB1	0	165	0	847	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,165,0,847),nrow=2))$p.value
Myeloid tumor	AML	STAT5B	0	39	0	194	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,39,0,194),nrow=2))$p.value
Myeloid tumor	AML	SMO	0	163	0	823	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,163,0,823),nrow=2))$p.value
Myeloid tumor	AML	NCOR1	0	67	0	199	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,67,0,199),nrow=2))$p.value
Myeloid tumor	AML	CTCF	0	99	0	300	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,99,0,300),nrow=2))$p.value
Myeloid tumor	AML	KDM5A	0	78	1	236	0.000000	0.004219	0.004219	0	fisher.test(matrix(c(0,78,1,236),nrow=2))$p.value
Myeloid tumor	AML	BCL6	0	121	4	461	0.000000	0.008602	0.008602	0	fisher.test(matrix(c(0,121,4,461),nrow=2))$p.value
Myeloid tumor	AML	BAP1	0	105	1	464	0.000000	0.002151	0.002151	0	fisher.test(matrix(c(0,105,1,464),nrow=2))$p.value
Myeloid tumor	AML	H3F3C	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	MET	0	165	0	844	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,165,0,844),nrow=2))$p.value
Myeloid tumor	AML	PMS2	0	86	0	440	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,86,0,440),nrow=2))$p.value
Myeloid tumor	AML	TMPRSS2	2	95	7	348	0.020619	0.019718	0.000900	1	fisher.test(matrix(c(2,95,7,348),nrow=2))$p.value
Myeloid tumor	AML	SYK	0	89	1	363	0.000000	0.002747	0.002747	0	fisher.test(matrix(c(0,89,1,363),nrow=2))$p.value
Myeloid tumor	AML	CDKN1B	0	105	2	463	0.000000	0.004301	0.004301	0	fisher.test(matrix(c(0,105,2,463),nrow=2))$p.value
Myeloid tumor	AML	MAP2K2	0	82	1	277	0.000000	0.003597	0.003597	0	fisher.test(matrix(c(0,82,1,277),nrow=2))$p.value
Myeloid tumor	AML	FGFR2	0	164	3	821	0.000000	0.003641	0.003641	0	fisher.test(matrix(c(0,164,3,821),nrow=2))$p.value
Myeloid tumor	AML	ALK	0	165	2	844	0.000000	0.002364	0.002364	0	fisher.test(matrix(c(0,165,2,844),nrow=2))$p.value
Myeloid tumor	AML	PLK2	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	ARAF	0	106	0	466	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,106,0,466),nrow=2))$p.value
Myeloid tumor	AML	GREM1	0	62	2	268	0.000000	0.007407	0.007407	0	fisher.test(matrix(c(0,62,2,268),nrow=2))$p.value
Myeloid tumor	AML	LMO1	0	76	6	432	0.000000	0.013699	0.013699	0	fisher.test(matrix(c(0,76,6,432),nrow=2))$p.value
Myeloid tumor	AML	ARID2	0	105	2	464	0.000000	0.004292	0.004292	0	fisher.test(matrix(c(0,105,2,464),nrow=2))$p.value
Myeloid tumor	AML	EED	0	81	2	276	0.000000	0.007194	0.007194	0	fisher.test(matrix(c(0,81,2,276),nrow=2))$p.value
Myeloid tumor	AML	NF1	1	120	1	464	0.008264	0.002151	0.006114	1	fisher.test(matrix(c(1,120,1,464),nrow=2))$p.value
Myeloid tumor	AML	AURKB	0	105	1	464	0.000000	0.002151	0.002151	0	fisher.test(matrix(c(0,105,1,464),nrow=2))$p.value
Myeloid tumor	AML	MDM2	0	104	4	439	0.000000	0.009029	0.009029	0	fisher.test(matrix(c(0,104,4,439),nrow=2))$p.value
Myeloid tumor	AML	EIF1AX	0	34	0	48	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,34,0,48),nrow=2))$p.value
Myeloid tumor	AML	SRC	0	148	2	742	0.000000	0.002688	0.002688	0	fisher.test(matrix(c(0,148,2,742),nrow=2))$p.value
Myeloid tumor	AML	AXIN1	0	68	0	221	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,68,0,221),nrow=2))$p.value
Myeloid tumor	AML	PPP6C	0	29	0	6	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,29,0,6),nrow=2))$p.value
Myeloid tumor	AML	SMARCA4	0	105	3	462	0.000000	0.006452	0.006452	0	fisher.test(matrix(c(0,105,3,462),nrow=2))$p.value
Myeloid tumor	AML	AKT2	0	104	3	440	0.000000	0.006772	0.006772	0	fisher.test(matrix(c(0,104,3,440),nrow=2))$p.value
Myeloid tumor	AML	KMT2C	0	66	0	218	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,66,0,218),nrow=2))$p.value
Myeloid tumor	AML	RAD21	6	170	27	891	0.034091	0.029412	0.004679	1	fisher.test(matrix(c(6,170,27,891),nrow=2))$p.value
Myeloid tumor	AML	CRLF2	0	102	2	438	0.000000	0.004545	0.004545	0	fisher.test(matrix(c(0,102,2,438),nrow=2))$p.value
Myeloid tumor	AML	SHQ1	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	HGF	0	68	0	221	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,68,0,221),nrow=2))$p.value
Myeloid tumor	AML	PIK3R3	0	5	0	42	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,42),nrow=2))$p.value
Myeloid tumor	AML	HIST1H3G	0	2	0	6	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,6),nrow=2))$p.value
Myeloid tumor	AML	GATA3	0	120	3	440	0.000000	0.006772	0.006772	0	fisher.test(matrix(c(0,120,3,440),nrow=2))$p.value
