cancer	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Myeloid tumor	PIM1	1	127	1	978	0.007812	0.001021	0.006791	1	fisher.test(matrix(c(1,127,1,978),nrow=2))$p.value
Myeloid tumor	AR	0	169	0	1049	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,169,0,1049),nrow=2))$p.value
Myeloid tumor	NKX2-1	0	169	2	1046	0.000000	0.001908	0.001908	0	fisher.test(matrix(c(0,169,2,1046),nrow=2))$p.value
Myeloid tumor	ARID4B	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	GNB1	0	19	0	125	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,125),nrow=2))$p.value
Myeloid tumor	NTRK2	0	169	1	1048	0.000000	0.000953	0.000953	0	fisher.test(matrix(c(0,169,1,1048),nrow=2))$p.value
Myeloid tumor	RPTOR	0	135	1	736	0.000000	0.001357	0.001357	0	fisher.test(matrix(c(0,135,1,736),nrow=2))$p.value
Myeloid tumor	BCL11B	0	117	1	712	0.000000	0.001403	0.001403	0	fisher.test(matrix(c(0,117,1,712),nrow=2))$p.value
Myeloid tumor	MAP3K13	0	23	1	128	0.000000	0.007752	0.007752	0	fisher.test(matrix(c(0,23,1,128),nrow=2))$p.value
Myeloid tumor	STAG1	0	53	3	434	0.000000	0.006865	0.006865	0	fisher.test(matrix(c(0,53,3,434),nrow=2))$p.value
Myeloid tumor	CD58	0	108	0	873	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,108,0,873),nrow=2))$p.value
Myeloid tumor	ERBB3	0	169	4	1046	0.000000	0.003810	0.003810	0	fisher.test(matrix(c(0,169,4,1046),nrow=2))$p.value
Myeloid tumor	PLCG1	0	70	0	513	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,70,0,513),nrow=2))$p.value
Myeloid tumor	EPHA3	0	149	0	919	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,149,0,919),nrow=2))$p.value
Myeloid tumor	FANCD2	0	128	1	1003	0.000000	0.000996	0.000996	0	fisher.test(matrix(c(0,128,1,1003),nrow=2))$p.value
Myeloid tumor	KEAP1	0	156	4	870	0.000000	0.004577	0.004577	0	fisher.test(matrix(c(0,156,4,870),nrow=2))$p.value
Myeloid tumor	VAV1	0	15	1	75	0.000000	0.013158	0.013158	0	fisher.test(matrix(c(0,15,1,75),nrow=2))$p.value
Myeloid tumor	ATRX	0	281	0	1987	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,281,0,1987),nrow=2))$p.value
Myeloid tumor	VAV2	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	IKBKE	0	116	0	608	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,116,0,608),nrow=2))$p.value
Myeloid tumor	RRAGC	0	54	0	98	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,54,0,98),nrow=2))$p.value
Myeloid tumor	RAD51D	0	134	0	716	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,134,0,716),nrow=2))$p.value
Myeloid tumor	HIST1H2BC	0	71	0	535	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,71,0,535),nrow=2))$p.value
Myeloid tumor	MAP2K1	0	192	3	1050	0.000000	0.002849	0.002849	0	fisher.test(matrix(c(0,192,3,1050),nrow=2))$p.value
Myeloid tumor	ACTG1	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	FANCA	0	169	0	1050	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,169,0,1050),nrow=2))$p.value
Myeloid tumor	NFE2	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	MRE11A	0	135	0	739	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,135,0,739),nrow=2))$p.value
Myeloid tumor	SAMHD1	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	CSF1R	0	234	0	1270	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,234,0,1270),nrow=2))$p.value
Myeloid tumor	MGA	0	74	2	227	0.000000	0.008734	0.008734	0	fisher.test(matrix(c(0,74,2,227),nrow=2))$p.value
Myeloid tumor	IGF2	0	133	4	711	0.000000	0.005594	0.005594	0	fisher.test(matrix(c(0,133,4,711),nrow=2))$p.value
Myeloid tumor	NTRK3	0	168	3	1024	0.000000	0.002921	0.002921	0	fisher.test(matrix(c(0,168,3,1024),nrow=2))$p.value
Myeloid tumor	CEBPA	3	278	9	1978	0.010676	0.004529	0.006147	1	fisher.test(matrix(c(3,278,9,1978),nrow=2))$p.value
Myeloid tumor	SETD1A	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	SUFU	0	168	5	1021	0.000000	0.004873	0.004873	0	fisher.test(matrix(c(0,168,5,1021),nrow=2))$p.value
Myeloid tumor	BRD4	0	169	4	1044	0.000000	0.003817	0.003817	0	fisher.test(matrix(c(0,169,4,1044),nrow=2))$p.value
Myeloid tumor	PIK3C2G	0	23	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,23,0,129),nrow=2))$p.value
Myeloid tumor	MYCN	0	169	3	1046	0.000000	0.002860	0.002860	0	fisher.test(matrix(c(0,169,3,1046),nrow=2))$p.value
Myeloid tumor	HLA-A	0	20	0	80	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,20,0,80),nrow=2))$p.value
Myeloid tumor	IRF4	0	116	0	608	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,116,0,608),nrow=2))$p.value
Myeloid tumor	MED12	0	135	0	738	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,135,0,738),nrow=2))$p.value
Myeloid tumor	JAK1	0	157	3	735	0.000000	0.004065	0.004065	0	fisher.test(matrix(c(0,157,3,735),nrow=2))$p.value
Myeloid tumor	KMT2B	0	109	0	536	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,109,0,536),nrow=2))$p.value
Myeloid tumor	B2M	0	131	3	1003	0.000000	0.002982	0.002982	0	fisher.test(matrix(c(0,131,3,1003),nrow=2))$p.value
Myeloid tumor	HIST1H1B	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	SETD8	0	17	0	78	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,17,0,78),nrow=2))$p.value
Myeloid tumor	BCR	0	75	0	563	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,75,0,563),nrow=2))$p.value
Myeloid tumor	JUN	0	78	0	566	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,78,0,566),nrow=2))$p.value
Myeloid tumor	SETD7	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	TRAF5	0	70	0	513	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,70,0,513),nrow=2))$p.value
Myeloid tumor	IGF1R	0	168	3	1034	0.000000	0.002893	0.002893	0	fisher.test(matrix(c(0,168,3,1034),nrow=2))$p.value
Myeloid tumor	NOTCH2	0	150	1	1042	0.000000	0.000959	0.000959	0	fisher.test(matrix(c(0,150,1,1042),nrow=2))$p.value
Myeloid tumor	FAM46C	0	169	0	1048	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,169,0,1048),nrow=2))$p.value
Myeloid tumor	PTCH1	0	169	1	1048	0.000000	0.000953	0.000953	0	fisher.test(matrix(c(0,169,1,1048),nrow=2))$p.value
Myeloid tumor	DTX1	0	71	0	536	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,71,0,536),nrow=2))$p.value
Myeloid tumor	SDHA	1	136	3	865	0.007299	0.003456	0.003843	1	fisher.test(matrix(c(1,136,3,865),nrow=2))$p.value
Myeloid tumor	CBFB	0	130	1	665	0.000000	0.001502	0.001502	0	fisher.test(matrix(c(0,130,1,665),nrow=2))$p.value
Myeloid tumor	PALB2	0	169	0	1050	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,169,0,1050),nrow=2))$p.value
Myeloid tumor	IGF1	0	23	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,23,0,129),nrow=2))$p.value
Myeloid tumor	BCL10	0	74	0	517	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,74,0,517),nrow=2))$p.value
Myeloid tumor	SETD3	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	CHEK2	2	167	10	1039	0.011834	0.009533	0.002301	1	fisher.test(matrix(c(2,167,10,1039),nrow=2))$p.value
Myeloid tumor	RAD50	0	135	0	738	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,135,0,738),nrow=2))$p.value
Myeloid tumor	SETD1B	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	MAP2K4	0	168	3	1024	0.000000	0.002921	0.002921	0	fisher.test(matrix(c(0,168,3,1024),nrow=2))$p.value
Myeloid tumor	EPHA7	0	146	0	870	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,146,0,870),nrow=2))$p.value
Myeloid tumor	IKZF1	0	277	1	1936	0.000000	0.000516	0.000516	0	fisher.test(matrix(c(0,277,1,1936),nrow=2))$p.value
Myeloid tumor	SDHD	0	168	16	1010	0.000000	0.015595	0.015595	0	fisher.test(matrix(c(0,168,16,1010),nrow=2))$p.value
Myeloid tumor	MEF2B	0	169	3	1045	0.000000	0.002863	0.002863	0	fisher.test(matrix(c(0,169,3,1045),nrow=2))$p.value
Myeloid tumor	MSH2	0	173	3	1032	0.000000	0.002899	0.002899	0	fisher.test(matrix(c(0,173,3,1032),nrow=2))$p.value
Myeloid tumor	PDGFRB	0	169	1	1048	0.000000	0.000953	0.000953	0	fisher.test(matrix(c(0,169,1,1048),nrow=2))$p.value
Myeloid tumor	FOXO1	0	116	0	608	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,116,0,608),nrow=2))$p.value
Myeloid tumor	CDK6	1	167	4	1023	0.005952	0.003895	0.002058	1	fisher.test(matrix(c(1,167,4,1023),nrow=2))$p.value
Myeloid tumor	ESCO2	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	EPHB1	0	116	0	609	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,116,0,609),nrow=2))$p.value
Myeloid tumor	TERT	3	187	8	1023	0.015789	0.007759	0.008030	1	fisher.test(matrix(c(3,187,8,1023),nrow=2))$p.value
Myeloid tumor	ARID3C	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	IKZF3	1	163	2	864	0.006098	0.002309	0.003788	1	fisher.test(matrix(c(1,163,2,864),nrow=2))$p.value
Myeloid tumor	RAD51	0	134	2	714	0.000000	0.002793	0.002793	0	fisher.test(matrix(c(0,134,2,714),nrow=2))$p.value
Myeloid tumor	ARID1A	0	169	4	1046	0.000000	0.003810	0.003810	0	fisher.test(matrix(c(0,169,4,1046),nrow=2))$p.value
Myeloid tumor	MOB3B	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	TP63	0	78	1	565	0.000000	0.001767	0.001767	0	fisher.test(matrix(c(0,78,1,565),nrow=2))$p.value
Myeloid tumor	HIST1H1D	0	70	0	513	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,70,0,513),nrow=2))$p.value
Myeloid tumor	DIS3	0	114	7	582	0.000000	0.011885	0.011885	0	fisher.test(matrix(c(0,114,7,582),nrow=2))$p.value
Myeloid tumor	CRKL	2	166	10	1016	0.011905	0.009747	0.002158	1	fisher.test(matrix(c(2,166,10,1016),nrow=2))$p.value
Myeloid tumor	UBR5	0	73	0	562	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,73,0,562),nrow=2))$p.value
Myeloid tumor	TSC1	0	169	1	1048	0.000000	0.000953	0.000953	0	fisher.test(matrix(c(0,169,1,1048),nrow=2))$p.value
Myeloid tumor	CASP8	0	115	0	709	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,115,0,709),nrow=2))$p.value
Myeloid tumor	STAT6	0	166	4	1040	0.000000	0.003831	0.003831	0	fisher.test(matrix(c(0,166,4,1040),nrow=2))$p.value
Myeloid tumor	EGFR	0	244	1	1554	0.000000	0.000643	0.000643	0	fisher.test(matrix(c(0,244,1,1554),nrow=2))$p.value
Myeloid tumor	MITF	0	168	0	1026	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,168,0,1026),nrow=2))$p.value
Myeloid tumor	RET	0	245	6	1571	0.000000	0.003805	0.003805	0	fisher.test(matrix(c(0,245,6,1571),nrow=2))$p.value
Myeloid tumor	CD79A	0	137	0	586	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,137,0,586),nrow=2))$p.value
Myeloid tumor	NCOR2	0	72	0	536	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,72,0,536),nrow=2))$p.value
Myeloid tumor	FGF4	0	115	0	586	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,115,0,586),nrow=2))$p.value
Myeloid tumor	CCND3	2	188	3	1024	0.010526	0.002921	0.007605	1	fisher.test(matrix(c(2,188,3,1024),nrow=2))$p.value
Myeloid tumor	HDAC7	0	71	0	536	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,71,0,536),nrow=2))$p.value
Myeloid tumor	AKT3	2	166	7	1020	0.011905	0.006816	0.005089	1	fisher.test(matrix(c(2,166,7,1020),nrow=2))$p.value
Myeloid tumor	TNFAIP3	0	169	0	1048	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,169,0,1048),nrow=2))$p.value
Myeloid tumor	MYC	6	163	41	1008	0.035503	0.039085	0.003582	0	fisher.test(matrix(c(6,163,41,1008),nrow=2))$p.value
Myeloid tumor	CIC	0	135	2	735	0.000000	0.002714	0.002714	0	fisher.test(matrix(c(0,135,2,735),nrow=2))$p.value
Myeloid tumor	KMT2A	3	279	29	1967	0.010638	0.014529	0.003891	0	fisher.test(matrix(c(3,279,29,1967),nrow=2))$p.value
Myeloid tumor	PIK3R2	0	115	0	586	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,115,0,586),nrow=2))$p.value
Myeloid tumor	BTG1	0	109	0	556	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,109,0,556),nrow=2))$p.value
Myeloid tumor	MCL1	2	167	8	1040	0.011834	0.007634	0.004201	1	fisher.test(matrix(c(2,167,8,1040),nrow=2))$p.value
Myeloid tumor	BRCA2	0	169	9	1040	0.000000	0.008580	0.008580	0	fisher.test(matrix(c(0,169,9,1040),nrow=2))$p.value
Myeloid tumor	ROBO1	0	52	0	96	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,52,0,96),nrow=2))$p.value
Myeloid tumor	DOT1L	0	138	0	608	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,138,0,608),nrow=2))$p.value
Myeloid tumor	HDAC4	0	109	0	555	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,109,0,555),nrow=2))$p.value
Myeloid tumor	CCND2	0	164	3	976	0.000000	0.003064	0.003064	0	fisher.test(matrix(c(0,164,3,976),nrow=2))$p.value
Myeloid tumor	SP140	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	TET3	0	19	0	125	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,19,0,125),nrow=2))$p.value
Myeloid tumor	TBL1XR1	0	76	1	584	0.000000	0.001709	0.001709	0	fisher.test(matrix(c(0,76,1,584),nrow=2))$p.value
Myeloid tumor	CREBBP	0	190	1	1026	0.000000	0.000974	0.000974	0	fisher.test(matrix(c(0,190,1,1026),nrow=2))$p.value
Myeloid tumor	RAD51C	0	134	0	716	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,134,0,716),nrow=2))$p.value
Myeloid tumor	PNRC1	0	57	0	440	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,57,0,440),nrow=2))$p.value
Myeloid tumor	HIST1H2BK	0	71	0	535	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,71,0,535),nrow=2))$p.value
Myeloid tumor	MPEG1	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	JAK3	0	355	4	2485	0.000000	0.001607	0.001607	0	fisher.test(matrix(c(0,355,4,2485),nrow=2))$p.value
Myeloid tumor	XPO1	0	168	2	1025	0.000000	0.001947	0.001947	0	fisher.test(matrix(c(0,168,2,1025),nrow=2))$p.value
Myeloid tumor	BARD1	0	135	0	739	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,135,0,739),nrow=2))$p.value
Myeloid tumor	NOTCH4	1	77	0	566	0.012821	0.000000	0.012821	1	fisher.test(matrix(c(1,77,0,566),nrow=2))$p.value
Myeloid tumor	HIST1H2AM	0	70	0	513	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,70,0,513),nrow=2))$p.value
Myeloid tumor	STK11	0	245	5	1572	0.000000	0.003171	0.003171	0	fisher.test(matrix(c(0,245,5,1572),nrow=2))$p.value
Myeloid tumor	CTNNB1	0	245	0	1578	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,245,0,1578),nrow=2))$p.value
Myeloid tumor	WHSC1	0	152	0	686	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,152,0,686),nrow=2))$p.value
Myeloid tumor	STAT5B	0	78	0	566	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,78,0,566),nrow=2))$p.value
Myeloid tumor	SMO	0	243	4	1547	0.000000	0.002579	0.002579	0	fisher.test(matrix(c(0,243,4,1547),nrow=2))$p.value
Myeloid tumor	NCOR1	1	114	0	586	0.008696	0.000000	0.008696	1	fisher.test(matrix(c(1,114,0,586),nrow=2))$p.value
Myeloid tumor	CTCF	0	157	0	737	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,157,0,737),nrow=2))$p.value
Myeloid tumor	NCSTN	0	71	0	535	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,71,0,535),nrow=2))$p.value
Myeloid tumor	KDM5A	0	130	2	664	0.000000	0.003003	0.003003	0	fisher.test(matrix(c(0,130,2,664),nrow=2))$p.value
Myeloid tumor	ARID4A	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	HIST1H2BJ	0	70	0	513	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,70,0,513),nrow=2))$p.value
Myeloid tumor	BCL6	0	191	8	1040	0.000000	0.007634	0.007634	0	fisher.test(matrix(c(0,191,8,1040),nrow=2))$p.value
Myeloid tumor	BAP1	0	169	2	1047	0.000000	0.001907	0.001907	0	fisher.test(matrix(c(0,169,2,1047),nrow=2))$p.value
Myeloid tumor	PTPN1	0	56	0	145	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,56,0,145),nrow=2))$p.value
Myeloid tumor	IRF8	0	75	0	584	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,75,0,584),nrow=2))$p.value
Myeloid tumor	ETNK1	0	109	0	527	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,109,0,527),nrow=2))$p.value
Myeloid tumor	MET	0	244	4	1563	0.000000	0.002553	0.002553	0	fisher.test(matrix(c(0,244,4,1563),nrow=2))$p.value
Myeloid tumor	ATP6AP1	0	33	0	90	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,33,0,90),nrow=2))$p.value
Myeloid tumor	PMS2	0	149	1	1020	0.000000	0.000979	0.000979	0	fisher.test(matrix(c(0,149,1,1020),nrow=2))$p.value
Myeloid tumor	SYK	0	149	1	896	0.000000	0.001115	0.001115	0	fisher.test(matrix(c(0,149,1,896),nrow=2))$p.value
Myeloid tumor	CDKN1B	0	169	2	1047	0.000000	0.001907	0.001907	0	fisher.test(matrix(c(0,169,2,1047),nrow=2))$p.value
Myeloid tumor	RUNX1T1	4	124	14	671	0.031250	0.020438	0.010812	1	fisher.test(matrix(c(4,124,14,671),nrow=2))$p.value
Myeloid tumor	MAP2K2	0	134	1	715	0.000000	0.001397	0.001397	0	fisher.test(matrix(c(0,134,1,715),nrow=2))$p.value
Myeloid tumor	FGFR2	0	244	3	1552	0.000000	0.001929	0.001929	0	fisher.test(matrix(c(0,244,3,1552),nrow=2))$p.value
Myeloid tumor	ALK	0	245	3	1574	0.000000	0.001902	0.001902	0	fisher.test(matrix(c(0,245,3,1574),nrow=2))$p.value
Myeloid tumor	ARAF	0	170	0	1053	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,170,0,1053),nrow=2))$p.value
Myeloid tumor	LMO1	0	131	6	1000	0.000000	0.005964	0.005964	0	fisher.test(matrix(c(0,131,6,1000),nrow=2))$p.value
Myeloid tumor	TRAF3	0	128	1	683	0.000000	0.001462	0.001462	0	fisher.test(matrix(c(0,128,1,683),nrow=2))$p.value
Myeloid tumor	FBXO11	0	76	0	584	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,76,0,584),nrow=2))$p.value
Myeloid tumor	ARID2	1	168	3	1046	0.005917	0.002860	0.003057	1	fisher.test(matrix(c(1,168,3,1046),nrow=2))$p.value
Myeloid tumor	EED	0	138	2	715	0.000000	0.002789	0.002789	0	fisher.test(matrix(c(0,138,2,715),nrow=2))$p.value
Myeloid tumor	NF1	1	190	2	1047	0.005236	0.001907	0.003329	1	fisher.test(matrix(c(1,190,2,1047),nrow=2))$p.value
Myeloid tumor	AURKB	0	169	1	1047	0.000000	0.000954	0.000954	0	fisher.test(matrix(c(0,169,1,1047),nrow=2))$p.value
Myeloid tumor	MDM2	0	168	4	1023	0.000000	0.003895	0.003895	0	fisher.test(matrix(c(0,168,4,1023),nrow=2))$p.value
Myeloid tumor	SRC	0	224	2	1420	0.000000	0.001406	0.001406	0	fisher.test(matrix(c(0,224,2,1420),nrow=2))$p.value
Myeloid tumor	AXIN1	0	116	0	608	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,116,0,608),nrow=2))$p.value
Myeloid tumor	SMARCA4	1	168	5	1044	0.005917	0.004766	0.001151	1	fisher.test(matrix(c(1,168,5,1044),nrow=2))$p.value
Myeloid tumor	AKT2	0	168	4	1023	0.000000	0.003895	0.003895	0	fisher.test(matrix(c(0,168,4,1023),nrow=2))$p.value
Myeloid tumor	KMT2C	0	119	0	602	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,119,0,602),nrow=2))$p.value
Myeloid tumor	ATP6V1B2	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	RAD21	6	274	34	1930	0.021429	0.017312	0.004117	1	fisher.test(matrix(c(6,274,34,1930),nrow=2))$p.value
Myeloid tumor	HIST1H1E	0	72	0	535	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,72,0,535),nrow=2))$p.value
Myeloid tumor	CRLF2	0	171	5	1015	0.000000	0.004902	0.004902	0	fisher.test(matrix(c(0,171,5,1015),nrow=2))$p.value
Myeloid tumor	HGF	0	116	0	608	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,116,0,608),nrow=2))$p.value
Myeloid tumor	HIST1H3G	0	18	0	80	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,18,0,80),nrow=2))$p.value
Myeloid tumor	PTPN2	0	70	0	513	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,70,0,513),nrow=2))$p.value
Myeloid tumor	GATA3	0	190	3	1023	0.000000	0.002924	0.002924	0	fisher.test(matrix(c(0,190,3,1023),nrow=2))$p.value
Myeloid tumor	SETD6	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	TBX3	0	115	0	586	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,115,0,586),nrow=2))$p.value
Myeloid tumor	RB1	0	266	6	1568	0.000000	0.003812	0.003812	0	fisher.test(matrix(c(0,266,6,1568),nrow=2))$p.value
Myeloid tumor	PDS5B	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	SMG1	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	KDR	1	243	3	1570	0.004098	0.001907	0.002191	1	fisher.test(matrix(c(1,243,3,1570),nrow=2))$p.value
Myeloid tumor	FLT1	0	169	11	1037	0.000000	0.010496	0.010496	0	fisher.test(matrix(c(0,169,11,1037),nrow=2))$p.value
Myeloid tumor	STAT5A	0	75	0	539	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,75,0,539),nrow=2))$p.value
Myeloid tumor	STAT3	1	190	2	1047	0.005236	0.001907	0.003329	1	fisher.test(matrix(c(1,190,2,1047),nrow=2))$p.value
Myeloid tumor	CDC73	2	166	7	1019	0.011905	0.006823	0.005082	1	fisher.test(matrix(c(2,166,7,1019),nrow=2))$p.value
Myeloid tumor	PLCG2	0	75	0	539	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,75,0,539),nrow=2))$p.value
Myeloid tumor	MEN1	0	168	6	1020	0.000000	0.005848	0.005848	0	fisher.test(matrix(c(0,168,6,1020),nrow=2))$p.value
Myeloid tumor	CXCR4	0	130	0	666	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,130,0,666),nrow=2))$p.value
Myeloid tumor	RTEL1	0	39	0	78	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,39,0,78),nrow=2))$p.value
Myeloid tumor	TOP1	0	112	0	560	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,112,0,560),nrow=2))$p.value
Myeloid tumor	CDK12	0	135	0	738	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,135,0,738),nrow=2))$p.value
Myeloid tumor	SMARCD1	0	23	0	129	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,23,0,129),nrow=2))$p.value
Myeloid tumor	MYCL	1	167	8	1019	0.005952	0.007790	0.001837	0	fisher.test(matrix(c(1,167,8,1019),nrow=2))$p.value
Myeloid tumor	POT1	0	131	3	708	0.000000	0.004219	0.004219	0	fisher.test(matrix(c(0,131,3,708),nrow=2))$p.value
Myeloid tumor	HIST1H2BG	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	KDM6A	0	281	2	1984	0.000000	0.001007	0.001007	0	fisher.test(matrix(c(0,281,2,1984),nrow=2))$p.value
Myeloid tumor	MGAM	0	15	0	76	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,15,0,76),nrow=2))$p.value
Myeloid tumor	SOCS1	0	169	1	1047	0.000000	0.000954	0.000954	0	fisher.test(matrix(c(0,169,1,1047),nrow=2))$p.value
