cancer	gene	AYA_mut	AYA_wt	OA_mut	OA_wt	AYA_mut_ratio	OA_mut_ratio	Diff_AYA_OA	Higher_in_AYA	P
Myeloid tumor	AFDN-KMT2A	1	4	0	21	0.200000	0.000000	0.200000	1	fisher.test(matrix(c(1,4,0,21),nrow=2))$p.value
Myeloid tumor	KMT2A-TAPBP	0	5	1	20	0.000000	0.047619	0.047619	0	fisher.test(matrix(c(0,5,1,20),nrow=2))$p.value
Myeloid tumor	KMT2A-intergenic	0	5	1	20	0.000000	0.047619	0.047619	0	fisher.test(matrix(c(0,5,1,20),nrow=2))$p.value
Myeloid tumor	KRT83-NTRK3	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	SS18-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	SAMM50-SLC34A2	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	IKZF2-NOTCH1	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	XPO1-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ERC1-RAD52	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	MEF2B-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	KLLN-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	RMRP-intragenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	USP28-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ALK-MED12	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	DYM-TMPRSS2	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	B2M-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	AKT2-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	CIITA-RP11-876N24.2	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	TUT4-UROD	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	SOCS1-intergenic	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ATRNL1-WT1	0	5	0	21	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,5,0,21),nrow=2))$p.value
Myeloid tumor	ETV5-intergenic	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Myeloid tumor	IGHA2-ZFP36L1	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Myeloid tumor	IKZF1-TOX	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Myeloid tumor	MLLT10-PICALM	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Myeloid tumor	PCM1-TOX	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Myeloid tumor	PDCD11-intragenic	0	1	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,1,0,0),nrow=2))$p.value
Myeloid tumor	CD74-PDGFRB	0	10	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,10,0,0),nrow=2))$p.value
Myeloid tumor	CRLF2-intragenic	0	10	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,10,0,0),nrow=2))$p.value
Myeloid tumor	ETV6-NTRK2	0	10	0	0	0.000000	NA	NA	NA	fisher.test(matrix(c(0,10,0,0),nrow=2))$p.value
Myeloid tumor	FXYD6-KMT2A	1	9	0	0	0.100000	NA	NA	NA	fisher.test(matrix(c(1,9,0,0),nrow=2))$p.value
Myeloid tumor	CREBBP-KAT6A	1	7	0	14	0.125000	0.000000	0.125000	1	fisher.test(matrix(c(1,7,0,14),nrow=2))$p.value
Myeloid tumor	BCL6-fusion	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	BRCA1-intragenic	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	CBL-KMT2A	0	8	1	13	0.000000	0.071429	0.071429	0	fisher.test(matrix(c(0,8,1,13),nrow=2))$p.value
Myeloid tumor	CRLF2-IGH	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	ARID5B-intragenic	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	CD274-PDCD1LG2)	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	CRLF2-P2RY8	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	IKZF3-intragenic	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	JAK2-TFG	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
Myeloid tumor	XBP1-intragenic	0	8	0	14	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,8,0,14),nrow=2))$p.value
PC	ABL1-BCR	0	1	0	38	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,38),nrow=2))$p.value
PC	BCR-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
PC	KMT2A-MLLT3	0	4	0	108	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,108),nrow=2))$p.value
PC	ATM-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
PC	CDNF-KMT2D	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
PC	GATA2-intragenic	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
PC	BRD3-VAV2	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
PC	EP300-intragenic	0	0	0	34	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,34),nrow=2))$p.value
PC	KDM3B-MAP3K14	0	0	0	6	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,6),nrow=2))$p.value
PC	TNFAIP3-intragenic	0	2	0	105	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,105),nrow=2))$p.value
PC	BIRC3-MALT1	0	2	0	74	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,74),nrow=2))$p.value
PC	FLT3-intragenic	0	3	0	131	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,131),nrow=2))$p.value
PC	FANCD2-intergenic	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	SMC3-intragenic	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	ALK-CCSER1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	AFF1-KMT2A	0	2	0	96	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,96),nrow=2))$p.value
PC	ABL1-intergenic	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	ETV6-FLT3	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGHE-MYEOV	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	ERBB4-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGH-S1PR2	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-IL21R	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	CIITA-IGH	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL2-IGH	0	2	0	34	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,34),nrow=2))$p.value
PC	AR-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	MAP2K1-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-IGH	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	FLT4-FRMD4A	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	CD58-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGHA1-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-CIITA	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	CD79B-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	PRDM1-intragenic	0	2	0	127	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,127),nrow=2))$p.value
PC	PIK3C2B-SLC6A11	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	ASXL1-intragenic	0	3	0	100	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,100),nrow=2))$p.value
PC	MYC-intergenic	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	CCND1-IGH	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	KMT2D-intragenic	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	BCL2-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	KMT2A-intragenic	0	1	0	30	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,30),nrow=2))$p.value
PC	FGFR2-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	MSH6-intragenic	0	2	0	97	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,97),nrow=2))$p.value
PC	PMS2-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-TNFAIP8	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	MYD88-intragenic	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	FANCD2-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	ABCA1-CBL	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGHJ4-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCOR-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	PML-RARA	0	3	0	131	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,131),nrow=2))$p.value
PC	NF1-RAB11FIP4	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	LMNA-SOCS1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	RB1-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	SUZ12-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	TP53-intragenic	0	2	0	96	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,96),nrow=2))$p.value
PC	SOCS1-intragenic	0	2	0	127	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,127),nrow=2))$p.value
PC	TRAJ21-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	MMSET-intergenic	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	IGH-NME5	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	PDCD1LG2-intragenic	0	1	0	30	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,30),nrow=2))$p.value
PC	MYC-intragenic	0	2	0	127	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,127),nrow=2))$p.value
PC	BCL6-intergenic	0	2	0	127	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,127),nrow=2))$p.value
PC	ETV5-SIL1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	SMAD4-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	TRAV38-2DV8-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL2-IGHJ3	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	GRK4-HNF1A	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	ACOT11-RP11	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	IGHJ4-IGHV4-59	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGHD2-2-LINC00484	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	ETV6-IGH	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	ZFP36L1-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL2-IGHJ6	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	KMT2D-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGHE-intergenic	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	IGH-ZFP36L1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGH-WWOX	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	ELL-KMT2A	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-TBL1XR1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	PIM1-intragenic	0	2	0	127	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,127),nrow=2))$p.value
PC	IGHJ1-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	ARID2-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-IGHE	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGHE-MYC	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-IGL	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-IKZF1	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	ABCB9-IGH	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGHD3-9-intergenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-ST6GAL1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGH-MYC	0	3	0	98	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,3,0,98),nrow=2))$p.value
PC	NFKBIZ-intragenic	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	MYB-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-LPP	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL2-IGHD	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	KDM6B-PITPNM3	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	LMO3-RELL1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL2-MPST	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGH-MPST	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	JAK2-TTC7B	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	FUS-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	CBFA2T3-IGH	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	CREBBP-intragenic	0	0	0	29	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,29),nrow=2))$p.value
PC	CDKN1B-ETV6	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	KCNIP1-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	SBNO2-STK11	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	GATA6-intragenic	0	0	1	27	NA	0.035714	NA	NA	fisher.test(matrix(c(0,0,1,27),nrow=2))$p.value
PC	STAG2-intragenic	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	TAL2-TRB	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	DLEU2-SF3B1	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	KMT2A-MLLT4	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	TRDV2-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	TRGJ2-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	DEPDC5-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	CUX1-intragenic	0	0	0	59	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,59),nrow=2))$p.value
PC	FLT4-intragenic	0	1	0	32	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,32),nrow=2))$p.value
PC	PEX13-REL	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	KMT2A-MLLT1	0	1	0	30	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,30),nrow=2))$p.value
PC	IGH-TRAJ41	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	PARK2-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	IGH-intergenic	0	0	2	26	NA	0.071429	NA	NA	fisher.test(matrix(c(0,0,2,26),nrow=2))$p.value
PC	TRA-intragenic	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	BCL6-CYP2D8P	0	0	0	28	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,28),nrow=2))$p.value
PC	GNA11-intragenic	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	FAS-PTEN	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	NF2-SFI1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	NF1-intragenic	0	4	0	74	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,4,0,74),nrow=2))$p.value
PC	GSTM5-intragenic	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	ERCC2-intragenic	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	AURKA-intragenic	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	KDM6B-intragenic	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	ABL1-SERINC2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	KMT2D-LARP4	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	KMT2D-UPF3A	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	ETV6-FOXO1	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	TRBJ2-7-TRBV11-2	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	ETV6-PAX5	0	1	0	4	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,1,0,4),nrow=2))$p.value
PC	ETV6-RUNX1	0	2	0	37	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,37),nrow=2))$p.value
PC	DNMT1-PDE4A	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	LOC729991-MEF2B-MYC	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	BCL2L11-CD274	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	CD274-PDCD1LG2	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	ARID1A-FAF1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	BCL6-EIF4A2	0	2	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,69),nrow=2))$p.value
PC	MYC-TMEM121	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	APC-NCRNA00202	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	TCF3-ZBTB7A	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	FANCA-PAX5	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	MYD88-VILL	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	PUS10-REL	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	KMT2C-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	CRLF2-DHRSX	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	CD274-LPIN1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	REL-intragenic	0	2	0	69	0.000000	0.000000	0.000000	0	fisher.test(matrix(c(0,2,0,69),nrow=2))$p.value
PC	CD79B-TTLL7	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	RPS6KA4-SYPL1	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	SMARCA4-intragenic	0	0	0	1	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,1),nrow=2))$p.value
PC	TRAF3-intragenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	FOXO1-intergenic	0	0	0	31	NA	0.000000	NA	NA	fisher.test(matrix(c(0,0,0,31),nrow=2))$p.value
PC	BIRC3-IGH	0	0	1	30	NA	0.032258	NA	NA	fisher.test(matrix(c(0,0,1,30),nrow=2))$p.value
